date,close,return,ma_10,ma_50,volatility,rsi,macd,bb_high,bb_low
2024-03-26,35719.47130803237,-0.00492046516850031,34719.74246883029,30375.77175739895,0.03154250814602828,73.79580215081714,1852.5387832256129,38233.419695968594,25819.272026758383
2024-03-27,35321.76754632424,-0.011134088695727629,35232.73370034769,30510.303945071773,0.032935683091488206,78.42645901247575,1802.4446644822092,38551.88177061783,26120.864703476494
2024-03-28,35429.387796857045,0.003046853484658163,35462.66499286941,30657.193237008367,0.016608682431214383,84.19578041412025,1751.2415468256659,38751.24141721579,26632.62143513068
2024-03-29,37514.990584053725,0.05886646416683772,35850.5594432167,30857.723858445566,0.02339715316232398,86.58682267829802,1857.5408473916395,39241.01107296887,27034.366857398363
2024-03-30,35801.24467168751,-0.04568162981479362,35968.2258522177,31034.642476439156,0.02842196931525906,74.2155274101648,1782.9461428897048,39367.6424958788,27584.920068245683
2024-03-31,36451.27014096012,0.018156504759362813,36064.85257274997,31225.061647927556,0.02794354049311086,74.69737282508538,1756.0384073627574,39580.272671203114,28032.973318886492
2024-04-01,35018.082864067386,-0.03931789677974129,35956.82551413732,31381.684803160104,0.030365101448602733,58.453366505230846,1600.6166847064742,39624.533158576975,28424.46776676647
2024-04-02,34639.94721737124,-0.010798296644735972,35835.826807072546,31526.440320937716,0.030451296277330116,54.546917157146595,1430.4422158267116,39482.46744465325,29067.00899248341
2024-04-03,35617.61694462047,0.028223764924184103,35740.9875876006,31678.86788127867,0.031244641343797074,54.502138840491796,1358.8040521735384,39201.75549749026,30012.481467988462
2024-04-04,35710.472088998475,0.0026070004773866007,35722.425116297265,31832.410617692873,0.030740815757887167,51.09867814086248,1294.5995872996573,38819.460460639224,31028.624102210833
2024-04-05,34784.01319080476,-0.025943619448232758,35628.8793045745,31946.48980538342,0.031807827425083486,43.78505912976564,1155.6381190975444,38230.61103860509,32118.010734799707
2024-04-06,34196.76886253731,-0.01688259273149917,35516.379436195806,32052.090622907865,0.032038389881104495,42.425610060601734,986.7498073497991,37410.98108340366,33338.13205313984
2024-04-07,34811.96680989534,0.01798994372336682,35454.63733749963,32130.087868886232,0.03268197905718799,41.88843522965188,892.2605126660201,37225.94102928419,33691.36130108485
2024-04-08,34211.141303145436,-0.01725916579292841,35124.25240940881,32185.780015417775,0.025103187693525687,42.157816842175016,760.1331272594689,37145.15289376876,33829.65895885674
2024-04-09,34430.4848293103,0.006411464739549455,34987.176425171085,32258.699247328077,0.021809107220492358,44.024511641889795,665.4495239454409,37158.8238688276,33796.57840856118
2024-04-10,34504.141827700914,0.002139295997595436,34792.46359384517,32348.95938623525,0.02058065242108143,46.09224158520674,589.5595152497117,37165.19939779484,33692.11676880031
2024-04-11,33976.57319930936,-0.015290008690145407,34688.31262736936,32420.83338223565,0.017308000263665038,43.324393597534005,481.2976575651337,37144.01706644264,33501.12107506403
2024-04-12,35831.64660466338,0.054598602233133064,34807.48256609858,32532.595909633153,0.024742104606595674,42.0977100260627,538.9753038796407,37142.00600871716,33501.303364453954
2024-04-13,36435.33731085986,0.016847975557950257,34889.25460272251,32645.03043655453,0.023727941488392575,53.32301162386488,626.1798374821301,37117.51670411724,33512.725486205876
2024-04-14,34627.103816984294,-0.049628564666440056,34780.9177755211,32713.392941350347,0.028894336384538314,41.47517410947167,543.1199786850848,37057.29482660859,33446.04806520976
2024-04-15,34823.14024366742,0.005661357869235717,34784.83048080736,32786.18845309573,0.027776505744422246,48.969864624126124,487.4934227397898,37008.07914465519,33405.63064072668
2024-04-16,34281.82631206133,-0.015544661619209643,34793.33622575976,32860.7369575655,0.02768677228451616,48.1396642612505,395.1741445036532,37001.581296232725,33308.134365722835
2024-04-17,35046.682426525775,0.02231083336990558,34816.807787422804,32973.114121148275,0.02802015764948119,46.967100610280205,379.3549795807194,36978.395274770504,33293.04985015193
2024-04-18,34387.34854304514,-0.0188130184608174,34834.42851141277,33078.28603234312,0.02813688175092629,43.370349816804044,310.04147812890733,36468.84006270072,33489.840858120864
2024-04-19,34323.09884150541,-0.0018684110366725681,34823.68991263229,33169.11745997998,0.02807743524022329,47.47212170287595,247.07745973893907,36369.69327197575,33441.17306582763
2024-04-20,34790.74014760064,0.013624681974511388,34852.34974462226,33265.518063829666,0.028405781251302012,53.30093286988289,232.23569812774804,36093.12535414922,33551.68798431821
2024-04-21,35578.53748754344,0.02264387985425298,35012.54617344567,33395.74303808742,0.028493245139371966,54.179947460369014,280.8052089049743,36163.335983755525,33537.522817059515
2024-04-22,34546.49625716604,-0.02900741017639441,34884.03113869594,33502.22889197115,0.024270405768564405,51.74648816944208,233.33010969571478,36162.47714087559,33529.03656391891
2024-04-23,34292.146611123295,-0.007362530896023567,34669.71206872228,33597.413397409364,0.023213207839400514,49.28216856120671,173.18548630390433,36065.701474539674,33493.26519690512
2024-04-24,33919.26640166949,-0.010873632779023867,34598.92832719079,33697.60108630092,0.017651427803348028,47.056509616237356,94.34457678064064,35952.4191963961,33427.42690631579
2024-04-25,33399.17446087951,-0.01533323081434268,34456.531748912006,33784.58665140417,0.01789598102343004,47.09194891676809,-9.989334239704476,36007.255728504955,33234.106501214424
2024-04-26,34906.69148968659,0.04513635600702748,34519.01826667454,33900.29608054488,0.023089178223727854,45.17248469335278,28.639180327132635,36033.37496058911,33278.97953184519
2024-04-27,35295.01247226327,0.01112454277402386,34543.851271248284,34039.83184970344,0.022254160564979027,43.91155447930344,89.55448601579701,36085.685654910216,33274.973403760865
2024-04-28,34217.73461237723,-0.0305220988583762,34526.88987818149,34152.18974587406,0.02367112415293719,47.629238656764194,50.3228935471634,36085.554922753494,33275.76346684077
2024-04-29,35037.131259867616,0.023946548676369472,34598.29312001772,34272.344404389114,0.024852432716804006,51.15582504248552,84.37738536102552,36119.335908714886,33302.64712393512
2024-04-30,36931.02502184432,0.05405390492531592,34812.321607442085,34414.07618719982,0.029706915646880532,62.4848571622238,261.1765336308745,36549.89729071062,33114.77406135372
2024-05-01,37921.20605615615,0.026811631513778744,35046.58846430336,34559.28963809236,0.029988336664200543,63.26502494725514,475.706814543737,37183.797889337395,32875.33674841163
2024-05-02,36518.71872335038,-0.036984249148850346,35243.81071092178,34696.96017057059,0.031130885923822627,59.20429686212201,526.4856027896094,37292.633403530825,32835.20844608691
2024-05-03,36113.14724449211,-0.011105851821656132,35425.910774258664,34839.82288223644,0.03133127324751753,57.50894015014057,527.916437400505,37239.12966832852,32856.49317465242
2024-05-04,37293.06411364324,0.032672778729665675,35763.29054545604,34998.2442422036,0.031805926178032,59.90491912394287,617.1457425418921,37579.25375961559,32782.965113031256
2024-05-05,36670.57810894216,-0.016691736640469634,36090.4309102623,35136.0829826773,0.031928722488854186,54.37993152720396,630.3647391575141,37754.45866580291,32792.50399337141
2024-05-06,37114.12656220366,0.012095485703655706,36311.17441751401,35274.528409298364,0.029487004349941327,60.80841791796219,668.920641732977,37979.66995153334,32850.522732655205
2024-05-07,37869.98734622509,0.02036585133573343,36568.671904910196,35369.326658790065,0.029789903243756664,64.45074863268923,751.8018172142329,38337.14134426004,32775.381831898434
2024-05-08,37030.286202834,-0.022173261789452114,36849.927063955874,35437.21146123513,0.02870422831466287,62.108667825189954,741.1849624379829,38486.538407537446,32890.27853459993
2024-05-09,37012.210464754484,-0.000488133901545007,37047.43498444456,35484.964058896665,0.028260813982343216,64.63450739933873,722.9784223256065,38603.13621570783,33042.59188875443
2024-05-10,34050.06095113995,-0.08003168350172685,36759.33857737412,35456.26521920672,0.03406485328442942,46.896011458564786,464.1781414099023,38642.66709884469,32928.9930859715
2024-05-11,33212.099471465415,-0.024609691033357306,36288.42791890505,35398.540139632154,0.032127046710684184,42.69076809300862,189.27867916389368,38747.77908288158,32587.237300326826
2024-05-12,33035.60360675203,-0.0053142037848291634,35940.11640724521,35342.25352600681,0.031008129115401302,45.57178879666237,-42.334856580499036,38856.58865350658,32327.338464660425
2024-05-13,32038.107445694724,-0.030194579549121192,35532.61242736548,35251.695492133906,0.03169597744719556,38.913712558019554,-302.88834778559976,39071.96693926201,31886.556262362123
2024-05-14,33377.62977191363,0.04181028259829089,35141.068993192515,35201.326151531546,0.03320469259858423,36.303018923035786,-396.7174975181624,39102.10776121264,31802.251777435915
2024-05-15,32217.63916580893,-0.034753534449015855,34695.775098879196,35131.28950868708,0.03405779580256427,28.299016759702553,-558.2442301600822,39217.04417841828,31569.161830723213
2024-05-16,31895.426942742062,-0.010001112167424608,34173.905136933034,35062.76269661543,0.03299734562160746,30.833694830717192,-704.1382951223641,39372.04223082846,31113.03732361858
2024-05-17,32031.57303296682,0.0042685144321523705,33590.06370560721,34994.80640133762,0.03146229608804831,32.69281976240825,-799.5577371675026,39450.94603751169,30707.789573005717
2024-05-18,33217.760871479426,0.03703183222665296,33208.811172471746,34908.86180708614,0.03551249982949267,32.728595927505026,-770.5801193196094,39464.847574243926,30593.8906621837
2024-05-19,32058.575492793738,-0.03489655377948597,32713.447675275667,34834.00842350827,0.03612555501251611,31.30451152233752,-831.5659461508112,39510.57019420696,30250.31246551327
2024-05-20,33022.868392260054,0.03007909380387397,32610.728419387677,34765.44038853426,0.029894200851639186,34.08724356233782,-792.9466795095577,39280.52196118253,30089.54503557927
2024-05-21,33064.33938633481,0.0012558265254896117,32595.95241087462,34726.36551897961,0.02888580533788383,30.208828801411997,-750.3447624768669,38826.067837848976,30058.312491930694
2024-05-22,32286.08034699932,-0.023537716276198717,32521.000084899355,34679.28818157217,0.029813266128307387,30.362486012109287,-770.4995968571966,38600.99478228223,29860.12170986233
2024-05-23,32691.3541748136,0.012552586856581671,32586.324757811242,34620.76292617604,0.028332370621769108,32.670331302157535,-745.1802632058025,38387.29710245472,29731.640082722
2024-05-24,32886.733804236486,0.0059764923893368405,32537.23516104352,34564.2881604808,0.024842518706091304,44.003390642314564,-701.2652562804506,37915.17575097112,29763.128403264913
2024-05-25,32426.141221442438,-0.014005421928969919,32558.085366606876,34517.13072109355,0.022483449019836507,45.78461898852022,-695.6097132281429,37520.11501431817,29733.745451167895
2024-05-26,32515.15266929982,0.0027450521247505133,32620.057939262653,34483.4983972288,0.022157460681065732,47.182188676398745,-676.150927666029,36951.46572892707,29842.49734726862
2024-05-27,32234.454561281193,-0.008632839921543956,32640.346092094092,34431.94815225652,0.022394534173654817,51.152512183385134,-675.5918885898936,36008.71583749788,30221.693960203418
2024-05-28,32358.16825852794,0.003837933631281265,32554.38683079894,34394.88869136416,0.01857031530700305,43.01969552278841,-657.5859432246325,35125.783763991225,30637.414239279467
2024-05-29,32926.159821168585,0.017553266863026273,32641.145263636427,34364.802191201336,0.015553777458174668,55.27926083294016,-590.6749959246808,33803.816872742005,31550.776066170096
2024-05-30,34264.62206017632,0.04065042040363376,32765.320630428054,34360.01179585084,0.017810675767246435,65.33129114996605,-424.7486335788053,33872.20066984665,31503.84837996908
2024-05-31,33238.55467604823,-0.029945387470671214,32782.74215939939,34345.25142538562,0.02079630567401538,57.003827008495975,-371.7604357900782,33876.044721808496,31502.649848465517
2024-06-01,35044.26689195798,0.05432583436640659,33058.56081389526,34329.50383113151,0.024880469380264045,59.88785225294314,-181.96346091676241,34373.46089524272,31206.10000355188
2024-06-02,33369.0740127749,-0.047802194988062485,33126.332797691386,34268.17856516981,0.030480016949397296,56.71904529789131,-164.8220896441053,34418.72928992337,31293.928265579263
2024-06-03,33275.819885030716,-0.0027946273758895357,33165.24140577081,34241.15288653074,0.03049410870763299,51.424103263898935,-156.95300166199013,34407.13726280864,31295.339304005684
2024-06-04,33798.51413987188,0.01570793016211436,33302.47869761376,34220.66036445482,0.03025197156641577,53.92090895712318,-107.30271580079716,34511.07651485597,31349.48754936465
2024-06-05,34069.74034438253,0.008024796693375746,33457.93746512203,34216.41864510125,0.030262759174657303,60.071177755806296,-45.54381779130199,34619.19665270545,31458.79875167923
2024-06-06,33573.42981090543,-0.014567487995514883,33591.83499008445,34186.95359278884,0.030617931674323313,54.92983109796749,-36.22992238840379,34638.7429037836,31593.438178394932
2024-06-07,33432.31879660489,-0.004203056258931803,33699.25004389214,34167.852997860035,0.03074255729531911,53.06782864014171,-39.7765533714919,34655.49831034444,31598.13856434665
2024-06-08,33053.69700503804,-0.011325023366470899,33712.00376227909,34142.464961130696,0.03065234179589747,53.56158330454939,-72.30540656447556,34621.33168768174,31731.81733823377
2024-06-09,32599.73359950603,-0.01373411892360532,33545.51491621206,34098.6448301688,0.02745559201106978,50.46093052416412,-133.18058706791635,34621.88171666369,31688.953829976435
2024-06-10,33324.75338381721,0.022240052425525514,33554.13478698896,34053.56914809428,0.027066222974931966,55.66722196364983,-121.52075324872567,34636.12134911263,31700.755597275715
2024-06-11,33655.51446280075,0.009925387149126275,33415.25954407324,34035.74951220697,0.019987345189744873,56.60133785371694,-84.61520474498684,34658.315083122805,31815.505274845687
2024-06-12,33106.16425464584,-0.016322739881516335,33388.96856826033,34012.02986507742,0.01382550918195868,50.917664532080124,-98.55913400660938,34657.47934204708,31857.82202390464
2024-06-13,33883.82794988929,0.02348999688583131,33449.76937474618,34011.321096041815,0.015748861238332423,47.94097421926244,-46.32483356245939,34722.6512898966,31892.359490620398
2024-06-14,34178.02388020084,0.00868248802191518,33487.72034877908,34026.89808442824,0.015213219502179383,55.516504374819,18.596015454968438,34797.3589862175,31992.840060175342
2024-06-15,34906.75242680576,0.021321552970974045,33571.4215570214,34026.89930317063,0.016408120795284743,49.075606766691905,127.38019985071878,35006.04946927197,32023.30955287145
2024-06-16,35491.11663187767,0.016740721048090323,33763.19023911863,34030.82138636291,0.015752747465910218,66.71619738908586,257.7742957237715,35286.82178651915,32068.20344268393
2024-06-17,34791.058783012544,-0.01972487527305189,33899.0642377594,34042.287869775624,0.017502472991634065,60.894621598694656,301.1522427721211,35355.48742477205,32242.826856879496
2024-06-18,34338.61755433001,-0.013004526004924188,34027.5562926886,34028.31759566487,0.017674460562245826,53.92299456860939,295.6137016441935,35387.008813664375,32352.55124130331
2024-06-19,35014.481904562446,0.019682340128081455,34269.03112319424,33989.98673331923,0.017106951192896305,56.48108370613917,341.8206765437717,35500.72989197246,32313.816147433834
2024-06-20,35583.791351819586,0.016259256635836605,34494.93491999448,33943.2384392325,0.016624454856288415,63.654652606301745,419.5423287215817,35750.453102423424,32298.61660456
2024-06-21,35600.78119420789,0.0004774601508963361,34689.46159313519,33924.87968864965,0.016689440332422773,64.98109101794851,477.0095669577131,35863.34949573447,32241.37164147396
2024-06-22,35740.80563793372,0.003933184582719518,34952.92573146398,33917.432856518484,0.014837975263726225,69.19710498339487,527.7677910928396,36100.28818473837,32241.60611498593
2024-06-23,36918.165761341275,0.032941622394710546,35256.359512609175,33909.934889472446,0.01618899017211492,77.96140282386355,655.4416484381363,36589.782812508085,32116.34607484729
2024-06-24,36409.090662284914,-0.0137892847208958,35479.46619081758,33904.7051405393,0.017686812268338452,70.54530262593012,707.3916239441969,36882.837902029656,32084.348637567018
2024-06-25,36943.48270675016,0.014677434529250855,35683.13921881202,33901.29226343023,0.01718517296396263,71.3232573366276,782.6612934980803,37255.45335206459,31999.10742376883
2024-06-26,36793.68367049132,-0.0040548163108473645,35813.395922673386,33879.76618991555,0.016973666574884368,75.22151379813477,820.7642591336335,37536.453911365184,32040.13225042683
2024-06-27,36630.24502084796,-0.004442030080680448,35997.314546456924,33871.76536627583,0.015224044061354282,70.50776835612619,828.2257301399804,37736.006000353584,32160.372783862742
2024-06-28,37673.08689865697,0.028469421299679665,36330.76148088962,33884.98289495388,0.015341846375835813,73.47353984707198,907.8228075896623,38069.63885832574,32288.678915252476
2024-06-29,38488.15953163058,0.021635408724700822,36678.129243596435,33973.7448665637,0.015498699328950549,73.77766859362038,1024.859670243699,38455.91505709796,32491.245309692717
2024-06-30,39309.409907434994,0.021337740900015945,37050.69109915798,34095.69107528308,0.015820617852698317,74.5773305459905,1170.3887559172217,39035.1451925316,32510.48082662085
2024-07-01,40631.6593562399,0.03363697017885814,37553.778915361174,34247.61219027284,0.017005990620001587,84.80646587130528,1376.5480952422586,39884.19099769479,32359.049510801575
2024-07-02,40693.62653905601,0.001525096040819074,38049.061005473406,34420.72257214007,0.0171717234799368,89.72062061892763,1527.325038411116,40505.65501352972,32496.331723407664
2024-07-03,41428.09865387199,0.0180488242823742,38500.054294726484,34581.731949779234,0.015864799300365422,89.79538275972257,1686.6400766807346,41249.36251088132,32507.051296454338
2024-07-04,41148.1827074966,-0.0067566689148362835,38973.96349924765,34760.34282061299,0.014723990145037417,85.81220001677433,1769.9091043699373,41798.27004920844,32655.159640856786
2024-07-05,41522.80229769953,0.00910415881221116,39431.89545834259,34952.89032771214,0.01473400807556563,86.43657615814087,1844.862650588555,42373.20096304736,32741.833714107255
2024-07-06,41429.227492074024,-0.0022535763591921,39895.449840500856,35140.843416894284,0.014527524468498147,85.20050426034041,1875.098206287279,42862.06780057879,32846.77796259546
2024-07-07,41571.11841705351,0.003424899124818026,40389.53718012141,35307.91056780576,0.01372735882851535,83.02514872659484,1888.737325636066,43245.67032409337,33141.181402484974
2024-07-08,42231.22311500005,0.015878925635922858,40845.35080175572,35511.36352024989,0.012668833972458122,90.45625859728044,1930.557097889272,43605.37719954297,33570.735083102365
2024-07-09,41409.592832341536,-0.019455517080836815,41137.49413182682,35679.09800905152,0.015405433601997824,79.84239637857847,1875.7780695805413,43779.209188271474,34036.41418715178
2024-07-10,43617.12505351656,0.053309681892136584,41568.26564643497,35890.15372239515,0.020933825702674037,85.76016945248675,1987.5830756480063,44348.72932603133,34270.22741956162
2024-07-11,42563.752530197984,-0.02415043453749255,41761.474963830784,36095.70716605913,0.021838616527309253,78.44307831256849,1968.4993540327341,44578.76192515072,34736.491954041245
2024-07-12,41314.30569173615,-0.02935471531969336,41823.54287909879,36268.16619639758,0.02439708778259169,67.1156562164129,1831.4437063482255,44544.83762889134,35327.76625568085
2024-07-13,42551.78366374552,0.02995277183750167,41935.91138008614,36461.467193587756,0.02554262579414676,68.37163670370074,1801.9089635494456,44737.60256232583,35698.3631124868
2024-07-14,43436.50193961349,0.020791567349073503,42164.74330329783,36681.67440795118,0.025860617529782852,68.55210876206436,1828.8104495905936,44932.11572809161,36206.59107445387
2024-07-15,44157.67798265153,0.016602995426303835,42428.23087179304,36914.524914218215,0.026077312454833038,66.75561838164026,1886.5756805536148,45222.94481668991,36637.181513445714
2024-07-16,44895.49262713261,0.016708637731607023,42774.85738529889,37167.74567553525,0.026061533308378883,68.7621051481498,1969.190910861551,45512.03197969921,37158.27524610053
2024-07-17,44926.64249725837,0.000693830678827112,43110.40979331938,37419.115160309855,0.02613333366925391,66.66858338892467,2013.9619110175481,45594.069526514126,37905.877446926665
2024-07-18,43963.80348033447,-0.02143135928714579,43283.66782985282,37639.86803349317,0.027525297133898896,62.59520973434393,1949.2801016869562,45513.15470839246,38615.863923216086
2024-07-19,44091.08370129837,0.002895113954843209,43551.8169167485,37836.39726631561,0.026254075362913416,61.748762325972976,1886.5428601323292,45464.69514808371,39224.615900491604
2024-07-20,43388.75494245979,-0.015929042787802827,43528.979905642824,38039.401271643845,0.021213470687027884,58.491064296964,1759.8644609427793,45350.31208979747,39746.93346228033
2024-07-21,44489.87447622274,0.025377993335443882,43721.59210024531,38228.313423329135,0.020809979403953738,61.67690104195829,1728.3981627218818,45518.67206378551,39964.39500029057
2024-07-22,44370.80023960316,-0.002676434537553507,44027.24155503201,38448.3479478657,0.017399571030927676,58.94699424505508,1674.5494354085386,45617.246367635766,40233.53806649503
2024-07-23,43499.47175941194,-0.019637429919812655,44122.010364598646,38652.820985353326,0.017292020557593154,58.70299968730055,1543.7693921089594,45636.31985585008,40421.60188883471
2024-07-24,43193.46837259987,-0.007034646041324977,44097.70700789728,38840.72007000789,0.016197038949694622,47.90375438388339,1399.3030550532276,45583.832819068724,40678.61749212641
2024-07-25,43682.56038373012,0.011323286356890616,44050.19524800514,39032.97647079484,0.01565669284600245,55.86325084696518,1309.186591808524,45581.33622450267,40897.08989529551
2024-07-26,43110.619648672575,-0.013093113820099367,43871.70795015914,39223.72026755018,0.014726203366655923,60.133388267042235,1178.0381179021424,45507.21701664504,41139.34831881299
2024-07-27,42267.56949980511,-0.01955550988916077,43605.80065041382,39400.42528161419,0.015393595312230146,48.32201556053816,994.6096650128165,45444.43427790494,41271.77616582825
2024-07-28,42567.338723003624,0.007092180287297856,43466.154174680734,39590.69811597349,0.01484445830932108,44.487779485316416,863.4765454827357,45428.172956774266,41321.64904775928
2024-07-29,42870.595436931566,0.007124164277718004,43344.10534824405,39796.11535272201,0.015093140850944388,41.38042829743709,775.0881521416595,45301.01462140262,41594.90764358993
2024-07-30,42370.142137847266,-0.011673579384278265,43242.24406778279,39977.02312780261,0.01473446467337199,32.532436623809616,657.0828725071115,45297.67416303095,41473.54981039468
2024-07-31,41913.56328094964,-0.010775957640458023,42984.61294825548,40142.184104165586,0.011209049557504052,30.317258330909823,520.7182246932571,45344.46548050818,41361.73956799261
2024-08-01,42198.62783757508,0.00680124843394081,42767.39570805268,40324.033375824176,0.011890970474317045,37.34884193011075,430.6859071375002,45231.11070532725,41563.52655775744
2024-08-02,40713.14716030601,-0.03520210853743311,42488.76324814209,40460.61976003251,0.014712126769422792,29.73531658367061,236.7397820095357,45471.83363798711,41138.93997475363
2024-08-03,39321.30331324151,-0.03418659435941385,42101.54674220625,40563.48534869332,0.01712889464190219,27.46328390740996,-28.94047797915846,45901.99705676309,40297.25669334045
2024-08-04,38654.370538116935,-0.016961105531310916,41598.727757644934,40638.43771091955,0.01563043421350527,16.03263697313308,-289.9673363508555,46209.555317312945,39439.36768833714
2024-08-05,38486.75827634067,-0.00433617879279613,41136.34162041174,40698.3505438088,0.01580934633939045,15.942551782754961,-504.5418663695091,46256.98827944791,38751.06129112298
2024-08-06,38824.39064270341,0.008772689139950218,40792.02373470157,40779.01718100262,0.016654708377178352,21.15824859187569,-639.972413467789,46111.40899008176,38286.41539503362
2024-08-07,40295.21018594587,0.03788390542373876,40564.81088099579,40898.14903363494,0.021857520426301194,34.366741788566586,-621.4555006112787,45923.572905230096,38107.39215044643
2024-08-08,41199.49476575493,0.022441490580050516,40397.70081387813,41021.84929085879,0.023309896325912058,37.1804981219642,-527.7291721992005,45668.05466884344,38073.751493278745
2024-08-09,41075.95959481891,-0.0029984632490858143,40268.282559575295,41131.692655718776,0.023141976335552657,38.98554093430653,-458.1375134644113,45498.26578467685,38012.26084268123
2024-08-10,41097.50782972729,0.0005245948024328317,40186.67701445306,41241.627188429164,0.02298766454388705,43.04760667665986,-396.67424627536093,45107.81408301075,38063.475879697806
2024-08-11,40108.56887723867,-0.024063234115945242,39977.67111841942,41328.98245321526,0.02377409351379174,36.49618436087563,-422.888477636021,44695.28719519189,38049.77963128021
2024-08-12,40130.1140613638,0.0005371716001902893,39919.3678085252,41393.22141921571,0.021250434765443287,34.46838919794597,-436.88874703240435,44412.45587262049,37995.675184046784
2024-08-13,39880.64657280858,-0.0062164659730035154,39975.302134481906,41462.652537426184,0.018028382769287282,35.47769843337318,-462.7793703242205,44155.11551424821,37921.73336243994
2024-08-14,40242.28284056462,0.009067964008452334,40134.09336472667,41528.62854010247,0.016901253685581763,40.141499370119455,-448.94173051447433,43738.81965698635,37994.001465385256
2024-08-15,39450.2835832827,-0.01968077358880793,40230.445895420875,41581.7605383583,0.01838950336600292,34.7029966089862,-496.16355767731875,43416.81362276602,37949.9738930666
2024-08-16,40001.94304848607,0.013983662856029255,40348.201135999145,41649.19449891106,0.018654920550281315,45.582284285302165,-483.49940728807996,43213.401211247954,37926.823659452755
2024-08-17,41574.75835918775,0.0393184728250644,40476.15595332334,41727.227928121676,0.01895482573975163,63.689782345029364,-342.60063895234634,43040.26927585524,38000.69755846389
2024-08-18,41503.29119526686,-0.0017190037114213075,40506.53559627452,41787.5305613944,0.0177437814626758,68.65707346075152,-234.0066695553469,42769.497952879545,38134.73845727312
2024-08-19,41961.60345093274,0.011042793052473465,40595.09998188591,41840.57443226436,0.017957448506768565,71.92148433379279,-109.69865980878967,42684.1784089193,38179.204132541905
2024-08-20,42727.5537669893,0.01825359979277774,40758.1045756121,41882.49232047935,0.018627606089209818,73.36110154926709,50.04523241093557,42862.80929541411,38081.97229465107
2024-08-21,42341.70208863332,-0.009030511797145868,40981.41789675157,41915.4538314709,0.016603092889218303,64.07682428156212,143.85019661838305,42892.46519929857,38066.62381587242
2024-08-22,42621.255218349936,0.006602312045260517,41230.53201245018,41939.31696276045,0.016509914624959387,60.69913127669196,238.00533052902756,43170.72362163504,37979.176199340334
2024-08-23,42677.2940717566,0.0013148100195448098,41510.19676234499,41969.89919004565,0.016047807950968974,62.174146091044854,313.5316222632173,43429.59001096115,38055.908885865756
2024-08-24,42824.18515536712,0.0034419024637208917,41768.38699382524,41995.92684719901,0.01606256828018689,62.88156340843342,380.84944015194196,43602.65344384258,38299.826914709345
2024-08-25,42039.42148775407,-0.018325244596386625,42027.300784272375,42008.13072711261,0.015822383170541188,64.85739561789748,366.6489258090005,43551.219316190014,38706.52736350324
2024-08-26,42107.22074790208,0.001612754356473678,42237.82855421398,42018.85277372958,0.015653953401075633,65.10578157853743,356.7533193605632,43492.514051873244,39093.51563833988
2024-08-27,42673.561068188734,0.013449957281136182,42347.708825114074,42027.69953279335,0.01077619933774257,70.3533211782527,390.1129316604638,43641.258494757036,39182.60628368037
2024-08-28,44264.37126340576,0.037278590194876005,42623.816831927965,42084.79510141463,0.015173038490942835,74.85762151850055,538.705886423726,44129.24391551397,39001.108512688515
2024-08-29,45370.173634368904,0.024981770652130253,42964.67385027158,42119.85607303169,0.016233409884278405,85.22043823573071,737.1979246037008,44842.23083603944,38717.54299611806
2024-08-30,47857.80035709769,0.05482956143778894,43477.69850928242,42225.73702956968,0.02193139962000546,87.98762255578742,1082.753671149243,46189.254005587696,38046.549079306824
2024-08-31,46987.56899572474,-0.01818368907220136,43942.285199991566,42339.202295649455,0.02305123292865433,78.08220620260681,1271.728991653472,46958.53542336791,37965.167673375225
2024-09-01,48059.262217328156,0.022808015918017066,44486.08589988938,42449.3518667211,0.023299441441735923,80.8148986134242,1490.7851380265274,47859.282016327656,37857.335896011915
2024-09-02,48327.603517776246,0.005583550143458904,45051.11684449135,42547.17389828435,0.023113757047033265,80.46605491478421,1666.8274631348759,48636.919846875244,37924.393759961094
2024-09-03,51021.6293197592,0.055745073330441874,45870.86126093056,42684.45292502651,0.02645084370674493,83.50933414545192,2000.6652181427999,49995.24008456269,37644.0081701931
2024-09-04,50041.63356169927,-0.019207457133878836,46671.08246832508,42787.37574371784,0.02658650258903339,79.68382072049043,2161.2431113876155,50759.21722823074,37939.16602436671
2024-09-05,49041.148877256834,-0.01999304605451946,47364.47528126055,42869.66587131782,0.028838759369359132,73.4459372141404,2182.6117069214815,51195.23741803886,38407.06641743568
2024-09-06,48355.31742710526,-0.013984816136100586,47932.65091715221,42957.49615025323,0.030345289399338837,69.82461840410595,2119.770215012315,51533.00879092491,38747.350951341374
2024-09-07,45836.13144625556,-0.052097393107745193,48089.82693543719,42992.39710515238,0.03517321746865513,59.021621467020495,1845.4177973517435,51520.26174196131,39193.382025403844
2024-09-08,45279.50317064461,-0.012143875542019011,48080.75988906475,43030.212069716064,0.034673927798018374,59.839422074713724,1565.0355245221872,51476.41547705746,39569.01826227888
2024-09-09,44465.45392992124,-0.01797831653884241,47741.52524634711,43029.72365879004,0.02916664629886164,56.85092901448905,1262.5892400023295,51441.012487140426,39778.2112684891
2024-09-10,44677.102583448774,0.004759844661905266,47510.47860511951,43035.849705666944,0.02908665779777424,55.94298563699779,1028.125072184106,51372.85246269354,40079.911342417545
2024-09-11,45103.49635573979,0.009543899394429012,47214.90201896068,43067.9301975935,0.02797659951094591,52.67374578116089,866.7258675841003,51315.80254342549,40385.185375424575
